2047,13588	0,00189
2048,77803	0,00247
2050,41957	0,00123
2052,06051	0,00187
2053,70084	0,00283
2055,34056	0,00211
2056,97967	0,00251
2058,61818	0,00184
2060,25607	0,00196
2061,89336	0,00188
2063,53005	0,00182
2065,16613	0,00168
2066,8016	0,00174
2068,43646	0,00156
2070,07072	0,00333
2071,70438	0,00252
2073,33742	3,64079E-4
2074,96987	2,13749E-4
2076,60171	0,00184
2078,23294	0,00159
2079,86357	0,00224
2081,49359	0,0019
2083,12301	0,00241
2084,75182	0,00315
2086,38004	0,00283
2088,00764	0,00287
2089,63465	3,52401E-4
2091,26105	0,00193
2092,88685	0,00201
2094,51204	0,00103
2096,13664	0,00135
2097,76063	0,00229
2099,38402	0,00346
2101,0068	0,00237
2102,62899	0,0031
2104,25057	0,0033
2105,87155	0,00198
2107,49193	0,00146
2109,11171	0,00106
2110,73089	0,00215
2112,34947	0,00261
2113,96745	0,00127
2115,58483	0,00222
2117,2016	0,00192
2118,81778	0,00245
2120,43336	9,77451E-4
2122,04834	0,00142
2123,66272	0,00267
2125,2765	0,00148
2126,88969	0,00124
2128,50227	0,00172
2130,11426	0,00238
2131,72564	8,8836E-4
2133,33643	0,00277
2134,94663	0,00306
2136,55622	0,00161
2138,16522	0,00193
2139,77362	0,00122
2141,38143	8,9202E-4
2142,98863	0,00135
2144,59524	0,00277
2146,20126	0,00279
2147,80668	0,00361
2149,4115	0,00339
2151,01573	0,0015
2152,61936	0,00169
2154,2224	0,00132
2155,82484	3,09823E-4
2157,42669	0,00113
2159,02794	0,00242
2160,6286	0,00319
2162,22866	0,00364
2163,82813	0,00201
2165,42701	0,00151
2167,02529	0,00273
2168,62298	0,00275
2170,22007	0,00117
2171,81658	6,16389E-4
2173,41249	0,00262
2175,0078	0,00243
2176,60253	0,00363
2178,19666	0,00187
2179,7902	0,00188
2181,38315	0,00113
2182,97551	0,0014
2184,56728	0,00167
2186,15845	0,00248
2187,74903	0,00294
2189,33903	0,00225
2190,92843	8,04418E-4
2192,51724	0,00107
2194,10547	0,00145
2195,6931	0,00189
2197,28014	0,00181
2198,86659	0,00216
2200,45246	0,00275
2202,03773	0,00298
2203,62242	0,00303
2205,20651	0,00194
2206,79002	0,00163
2208,37294	0,00272
2209,95527	0,00203
2211,53702	0,0032
2213,11817	0,00231
2214,69874	0,00241
2216,27872	0,00287
2217,85811	0,00123
2219,43692	0,00123
2221,01514	0,00182
2222,59277	0,0024
2224,16982	0,00188
2225,74628	7,27567E-4
2227,32216	9,76357E-4
2228,89744	0,00236
2230,47215	0,00152
2232,04627	7,73411E-4
2233,6198	9,51051E-4
2235,19275	0,00218
2236,76511	0,00176
2238,33689	0,00336
2239,90808	0,0021
2241,47869	0,00203
2243,04871	0,00174
2244,61816	0,001
2246,18701	0,00109
2247,75529	0,00224
2249,32298	0,00218
2250,89009	0,00251
2252,45661	0,00223
2254,02256	0,00278
2255,58792	0,00272
2257,1527	6,58761E-4
2258,71689	7,2539E-4
2260,28051	0,0015
2261,84354	0,00135
2263,40599	0,0021
2264,96786	7,65576E-4
2266,52915	0,00201
2268,08985	0,00239
2269,64998	0,00161
2271,20953	0,00261
2272,76849	0,00271
2274,32688	0,0028
2275,88469	0,00107
2277,44191	0,00191
2278,99856	0,00147
2280,55463	0,00243
2282,11011	7,90856E-4
2283,66502	0,0014
2285,21935	0,00193
2286,77311	0,00289
2288,32628	0,00269
2289,87887	0,00207
2291,43089	0,00219
2292,98233	0,00155
2294,53319	0,00209
2296,08348	0,00233
2297,63319	0,00181
2299,18232	0,0018
2300,73087	0,00192
2302,27885	0,00217
2303,82625	0,0023
2305,37307	0,00323
2306,91932	0,00212
2308,46499	0,00236
2310,01009	0,00261
2311,55461	0,00314
2313,09855	0,00316
2314,64192	0,00395
2316,18472	0,00381
2317,72694	0,00203
2319,26859	0,00333
2320,80966	0,00326
2322,35016	0,00282
2323,89008	0,00349
2325,42943	0,00229
2326,96821	0,00246
2328,50641	0,00301
2330,04404	0,00388
2331,58109	0,00307
2333,11758	0,00294
2334,65349	0,00211
2336,18883	0,00226
2337,72359	0,00303
2339,25779	0,00241
2340,79141	0,00223
2342,32446	0,00286
2343,85694	0,00224
2345,38885	0,0017
2346,92019	0,00264
2348,45095	0,00365
2349,98115	0,00383
2351,51077	0,00354
2353,03983	0,0038
2354,56831	0,00297
2356,09622	0,00241
2357,62357	0,00206
2359,15034	0,00238
2360,67655	0,00364
2362,20218	0,00401
2363,72725	0,00253
2365,25175	0,00313
2366,77568	0,00309
2368,29904	0,00378
2369,82183	0,00357
2371,34406	0,00337
2372,86571	0,00207
2374,3868	0,0031
2375,90732	0,0044
2377,42727	0,00384
2378,94666	0,00335
2380,46548	0,00206
2381,98373	0,00322
2383,50142	0,00366
2385,01854	0,00305
2386,53509	0,00346
2388,05108	0,00342
2389,5665	0,00385
2391,08136	0,00232
2392,59565	0,00413
2394,10937	0,0047
2395,62253	0,00468
2397,13512	0,00325
2398,64715	0,00244
2400,15862	0,00363
2401,66952	0,0045
2403,17986	0,00327
2404,68963	0,00279
2406,19884	0,00373
2407,70748	0,00344
2409,21556	0,00293
2410,72308	0,00248
2412,23004	0,00339
2413,73643	0,00372
2415,24226	0,00297
2416,74753	0,00323
2418,25223	0,00402
2419,75637	0,00317
2421,25995	0,00399
2422,76297	0,00235
2424,26543	0,00405
2425,76732	0,00412
2427,26866	0,00465
2428,76943	0,0042
2430,26964	0,00296
2431,76929	0,0037
2433,26838	0,00308
2434,76691	0,00351
2436,26488	0,00367
2437,76229	0,00426
2439,25914	0,00453
2440,75544	0,0033
2442,25117	0,00365
2443,74634	0,00354
2445,24095	0,00394
2446,735	0,00545
2448,2285	0,00477
2449,72144	0,00442
2451,21381	0,00378
2452,70563	0,00546
2454,1969	0,00414
2455,6876	0,00513
2457,17775	0,00419
2458,66734	0,00508
2460,15637	0,00366
2461,64484	0,0036
2463,13276	0,00452
2464,62012	0,00413
2466,10692	0,00342
2467,59317	0,0026
2469,07886	0,00313
2470,564	0,00254
2472,04858	0,00325
2473,5326	0,00344
2475,01607	0,00423
2476,49899	0,005
2477,98134	0,00544
2479,46315	0,00489
2480,9444	0,00608
2482,42509	0,00489
2483,90523	0,00536
2485,38482	0,00455
2486,86385	0,00544
2488,34232	0,00464
2489,82025	0,00497
2491,29762	0,00388
2492,77443	0,0041
2494,2507	0,00423
2495,72641	0,00493
2497,20157	0,00535
2498,67617	0,0053
2500,15022	0,00386
2501,62372	0,00378
2503,09667	0,00448
2504,56907	0,004
2506,04091	0,0032
2507,51221	0,00364
2508,98295	0,00452
2510,45314	0,00461
2511,92278	0,00421
2513,39187	0,00444
2514,86041	0,00409
2516,32839	0,00364
2517,79583	0,00334
2519,26272	0,00348
2520,72905	0,00386
2522,19484	0,004
2523,66008	0,00564
2525,12477	0,00546
2526,58891	0,00386
2528,0525	0,00328
2529,51554	0,00459
2530,97803	0,00382
2532,43997	0,00448
2533,90137	0,00344
2535,36221	0,00416
2536,82251	0,00462
2538,28226	0,00448
2539,74147	0,00431
2541,20012	0,00589
2542,65823	0,0052
2544,11579	0,00464
2545,57281	0,00546
2547,02927	0,00524
2548,48519	0,00472
