pixel,intensity,reference_wavelength,reference_intensity,calibrated_wavelength,calibrated_intensity
71,0.062325138598680496,401.22916,0.001905311572320673,401.22916,0.062325138598680496
72,0.06229731813073158,401.528091,0.0019447850124330336,401.528091,0.06229731813073158
73,0.06239817664027214,401.827021,0.00198425832049672,401.827021,0.06239817664027214
74,0.06248589605093002,402.125951,0.00265763413369233,402.125951,0.06248589605093002
75,0.062281813472509384,402.424881,0.004201601061172564,402.424881,0.062281813472509384
76,0.06267838925123215,402.723812,0.005745573153630672,402.723812,0.06267838925123215
77,0.06276845186948776,403.022742,0.009005658218278572,403.022742,0.06276845186948776
78,0.06256109476089478,403.321672,0.03310697255336255,403.321672,0.06256109476089478
79,0.062394704669713974,403.620602,0.0572082868884511,403.620602,0.062394704669713974
80,0.06254605203866959,403.919533,0.08130968184881282,403.919533,0.06254605203866959
81,0.06293705850839615,404.218463,0.10681868606313186,404.218463,0.06293705850839615
82,0.06282427906990051,404.517393,0.13284618806203452,404.517393,0.06282427906990051
83,0.062415506690740585,404.816323,0.15887369006093227,404.816323,0.062415506690740585
84,0.06274296343326569,405.115254,0.16042504821686834,405.115254,0.06274296343326569
85,0.06272400915622711,405.414184,0.122969463238494,405.414184,0.06272400915622711
86,0.06407180428504944,405.713114,0.08551387826011256,405.713114,0.06407180428504944
87,0.06428734213113785,406.012045,0.049019834572407946,406.012045,0.06428734213113785
88,0.06451612710952759,406.310975,0.03543066666375151,406.310975,0.06451612710952759
89,0.0637480840086937,406.609905,0.02184149875509249,406.609905,0.0637480840086937
90,0.06362007558345795,406.908835,0.008252330846436052,406.908835,0.06362007558345795
91,0.06411901116371155,407.207766,0.0038567605567744923,407.207766,0.06411901116371155
92,0.06353861093521118,407.506696,0.0034952416639049,407.506696,0.06353861093521118
93,0.06235163286328316,407.805626,0.003133722771035239,407.805626,0.06235163286328316
94,0.06235938519239426,408.104556,0.0029184539876894,408.104556,0.06235938519239426
95,0.062182698398828506,408.403487,0.0029750704963508647,408.403487,0.062182698398828506
96,0.062170084565877914,408.702417,0.003031686815615761,408.702417,0.062170084565877914
97,0.061909422278404236,409.001347,0.003088320864059053,409.001347,0.061909422278404236
98,0.06251859664916992,409.300278,0.0031488718946432966,409.300278,0.06251859664916992
99,0.06228180602192879,409.599208,0.003209422722668988,409.599208,0.06228180602192879
100,0.06261859834194183,409.898138,0.0032699735506946906,409.898138,0.06261859834194183
101,0.06227146461606026,410.197069,0.003336498491420006,410.197069,0.06227146461606026
102,0.06269142776727676,410.495999,0.003406111023511129,410.495999,0.06269142776727676
103,0.06256110221147537,410.794929,0.0034757235556022656,410.794929,0.06256110221147537
104,0.06256109476089478,411.093859,0.0035456845908490016,411.093859,0.06256109476089478
105,0.06256109476089478,411.39279,0.0036164073015482103,411.39279,0.06256109476089478
106,0.0622749887406826,411.69172,0.003687129775662018,411.69172,0.0622749887406826
107,0.06344769150018692,411.99065,0.0037578522497758392,411.99065,0.06344769150018692
108,0.062438905239105225,412.289581,0.0038279815054795695,412.289581,0.062438905239105225
109,0.06244379281997681,412.588511,0.003898091365154591,412.588511,0.06244379281997681
110,0.06256109476089478,412.887441,0.003968201224829625,412.887441,0.06256109476089478
111,0.06256110966205597,413.186372,0.004036855424781626,413.186372,0.06256110966205597
112,0.06256109476089478,413.485302,0.004104630113557254,413.485302,0.06256109476089478
113,0.06256109476089478,413.784232,0.004172404802332881,413.784232,0.06256109476089478
114,0.06227359548211098,414.083163,0.004239050848932256,414.083163,0.06227359548211098
115,0.06332777440547943,414.382093,0.0043027678103478816,414.382093,0.06332777440547943
116,0.0632779449224472,414.681023,0.0043664847717635085,414.681023,0.0632779449224472
117,0.06336860358715057,414.979954,0.004430201946329253,414.979954,0.06336860358715057
118,0.06256110966205597,415.278884,0.004471468857301901,415.278884,0.06256110966205597
119,0.06260877102613449,415.577814,0.004511122073293196,415.577814,0.06260877102613449
120,0.061672452837228775,415.876745,0.004550775421935006,415.876745,0.061672452837228775
121,0.0622234009206295,416.175675,0.004588705576717677,416.175675,0.0622234009206295
122,0.06251733005046844,416.474605,0.004625426817828689,416.474605,0.06251733005046844
123,0.06207234784960747,416.773536,0.004662148181781975,416.773536,0.06207234784960747
124,0.062235262244939804,417.072466,0.004698849140766728,417.072466,0.062235262244939804
125,0.06229449808597565,417.371396,0.004735486715937784,417.371396,0.06229449808597565
126,0.06256109476089478,417.670327,0.004772124413671231,417.670327,0.06256109476089478
127,0.06256108731031418,417.969257,0.0048087619888422944,417.969257,0.06256108731031418
128,0.06211375445127487,418.268187,0.004847879881520239,418.268187,0.06211375445127487
129,0.0622749850153923,418.567118,0.004887282231502493,418.567118,0.0622749850153923
130,0.062273599207401276,418.866048,0.004926684449673897,418.866048,0.062273599207401276
131,0.06211306154727936,419.164978,0.004969184428475797,419.164978,0.06211306154727936
132,0.0631159096956253,419.463909,0.005014199749175558,419.463909,0.0631159096956253
133,0.0625273808836937,419.762839,0.005059214919287657,419.762839,0.0625273808836937
134,0.06207233667373657,420.061769,0.005108612437718222,420.061769,0.06207233667373657
135,0.06199953332543373,420.3607,0.005174836127748618,420.3607,0.06199953332543373
136,0.062529556453228,420.65963,0.005241059596243978,420.65963,0.062529556453228
137,0.062531478703022,420.958561,0.005307283286274374,420.958561,0.062531478703022
138,0.062466491013765335,421.257491,0.005380503545270839,421.257491,0.062466491013765335
